id,name,city,zip_code,region,department
"ea69f20e-2ff1-4fc1-81ee-871e22aee7d1","AVCR Association Voile Carry Le Rouet","Cauterets","13620","France",""
"6ca41ff5-c42b-461e-b6ea-122257169009","Centre de Loisirs Hélios","Barèges","65120","France",""
"d73bcc92-7c34-47ce-8548-154b3175c49b","Centre d'Exposition l'Oustau dou Saleys","Salies-de-Béarn","64270","France",""
"29d7dc0f-aecb-4292-b3d7-a3758eac2db6","Ecole de Musique","Salies-de-Béarn","64270","France",""
"a80fa2c7-3062-4bff-bf41-945c76a91f3b","BASE NAUTIQUE Location Pédalo Paddle Canoë","Barèges","65240","France",""
"63a33929-33be-4d7c-8981-55e960ee5647","Yacht Club Boulonnais","Cauterets","62200","France",""
"236a838e-157e-4927-b8a3-3a89d62a0309","Sailing Club De Vitrolles - Cvck","Escot","13127","France",""
"aa962d23-7a35-4952-9b15-5d145a0cedc6","SNOS Voile","44600 Saint-Nazaire","44600","Pays de la Loire","44"
"f18439ed-e14b-41f0-b8cb-756b7e8357c1","Base Nautique Miaille et Munoz","Sète","34200","Languedoc-Roussillon",""
"c7723860-cd2f-43f2-9e4e-158d011ad416","Ecole de Croisière en voilier - Escap' Voile","Escot","83140","France",""
"23fb7ea0-422e-4402-ac4a-f9703bf05dd8","Les Voiles du Marquenterre","Fort-Mahon-Plage","80790","France",""
"67173fe5-f171-4e73-9bc0-83c282de2dda","Sète yact club","Sète","34200","Languedoc-Roussillon",""
"6fd9c5b8-5618-4da2-a9bf-5f7f3777dd9f","Base Nautique Françoise Pascal","Sète","34200","Languedoc-Roussillon",""
"65fbb6b2-1477-4655-8135-7fddd0a1f1b6","Cercle De La Voile D'arcachon","Quai Goslar","33120","Nouvelle-Aquitaine","33"
"fd732e4f-b076-4fe1-9c75-1f1b05cce4f5","Yacht Club de Meze","Sète","34140","Languedoc-Roussillon",""
"0d59f136-98c5-4340-9045-2d75b34fc533","Cala Juntos","Sète","34200","Languedoc-Roussillon",""
"80c8c844-578e-449a-863a-6de3f0d386df","Yacht Club Classique Cettois","Sète","34200","Languedoc-Roussillon",""
"011fa557-2390-4043-b472-46077657e1ad","Cours/Stages - Sailing School Sète","Sète","34200","Languedoc-Roussillon",""
"c225202b-19f2-462a-a235-928515ab54bd","Plan d'eau École de voile Cayeux - APVP","Cayeux-sur-Mer","80410","France",""
"d3e3e01d-654b-43d3-a6ac-1048a26ce576","Voile Latine de Sète et du Bassin de Thau","Sète","34200","Languedoc-Roussillon",""
"99e82f4c-fff4-4e25-9b84-433b72d13b4b","Côté Mer","Agde","34300","Languedoc-Roussillon",""
"52f713fe-ee2d-4082-9115-2b42f8914b3f","POLE FRANCE VOILE LA ROCHELLE","17000 La Rochelle","17000","Nouvelle-Aquitaine","17"
"7eecd071-01a4-4a20-9be3-b7065a828690","Promenade en mer à la voile valinco découverte","Propriano","20110","Corse",""
"586e3dea-fc2c-4af8-aeb9-8db71cdfe8d1","Nomade Voile","La Rochelle","17000","Nouvelle-Aquitaine",""
"4373c792-c018-4c35-a9f1-3ec19c0710a8","Capitaine 200 Meze","Mèze","34140","France",""
"941e7fda-e928-4fbd-9982-dda2d2a82bcc","Municipal Aquatic Center Frontignan","Frontignan","34110","France",""
"a50a193a-eefb-4280-98e0-8413522bc02e","Les Voiles Marseillanaises","Marseillan","34340","France",""
"f34c9bf8-2437-4a51-845a-0b699dbcdec7","Cyclo Club Oudonnais","Oudon","44521","France",""
"3b8ce7d4-60e9-4acb-9540-8a3b8f2251da","47 Nautik Arradon","Arradon","56610","Bretagne","56"
"80024a4f-0f74-4529-bb48-137afb4a4bb1","Les Activités Nautiques Avec Spotyride","Montpellier","39521","Languedoc-Roussillon",""
"fa36121c-9f49-4c6b-a3f4-5371d202d1bb","Base Nautique de Lavalette-Agropolis","Montpellier","34090","Languedoc-Roussillon",""
"2ba5a9dc-bad1-4b16-87cb-abc642146b54","French Sailing School - Yacht Club of La Grande Motte","Montpellier","34280","Languedoc-Roussillon",""
"c50cbf8f-b812-4d11-bfa7-8ea751c3af18","Cercle Nautique de Palavas","Palavas-les-Flots","34250","France",""
"3ba7161a-d499-4dd9-8917-34b20e4df708","Argo Voile du Sud","Palavas-les-Flots","34250","France",""
"2e465d9e-789e-4018-8112-c0dcd4d4d617","Akila Grande Motte","La Grande-Motte","34280","France",""
"d882ccb3-d153-4490-beff-57248c1f6ae8","47 Nautik Sene","Séné","56860","Bretagne","56"
"ea2c7f29-1379-4a2a-ad9e-a1c381e9fbc2","Club Nautique d'Istres","Istres","13800","France",""
"19e80df1-c5ad-41a7-b024-c579291dd92c","Thalassa Cup","Grau-du-Roi","30240","France",""
"6c274df9-4dd0-4128-9011-f33982929fd8","pinarello sailing and kite school","Centuri","20144","France",""
"df4ab8ec-7dcc-4e40-8b75-00db6becf272","Marseille Marina","Marseille","13008","PACA",""
"f137983b-c287-4f76-8ea6-e98837efe767","Valérie Fumat Monitrice de voile Skippeuse Skipper","Montpellier","34090","Languedoc-Roussillon",""
"8251cdd5-8893-47c2-bcf3-51af139f970c","La Voile","Grau-du-Roi","30240","France",""
"996bf0ad-0849-48a0-82f7-e036ee79d509","Base Nautique Intercommunale","Grau-du-Roi","30240","France",""
"3da6c3b4-5890-4d97-ac71-1c010a6c2ddf","NAVASANA - Ecole de Voile et Yoga.","Ajaccio","20000","Corse",""
"5354fbde-1a27-458e-96f6-a3fa8e72c0ea","""Régatez-Vous !""","35400 Saint-Malo","35400","Bretagne","35"
"55408e60-b433-41a4-b39f-0d599985fb81","Sailing School Habitable Association 4ème Cap","Arles","13800","France",""
"b09fc2ee-8a92-4142-bbaa-a6ce806c1bff","Jet Roi","Grau-du-Roi","30240","France",""
"0a3529da-c0a8-4be9-b577-92c98cfb0880","Boat School Du Port","Port-Vendres","66660","France",""
"6e3c8632-57b6-4b53-8720-6487790a721b","Club Sea Nice","06300 Nice","06300","PACA","06"
"5a1fea21-ea4c-42f9-88bc-d3c4d0cf3f15","Association Nautique de Cerbère","Cerbère","66290","France",""
"a7de1603-baef-4aa9-af20-e3090d0c8948","Base Nautique St Chamas","Arles","13250","France",""
"2c28db50-29e9-4da6-beb2-894d7cbc3cf3","Cercle de Voile de Martigues","Arles","13500","France",""
"92f50458-1c4f-43b8-94ae-7a28413d88e3","Pole Nautisme, Sea & Development","Port-Saint-Louis-du-Rhône","13230","France",""
"c4889290-2757-492a-885a-b380d8441d52","Club de Voile de Saint-Quentin-en-Yvelines","Arles","78190","France",""
"cf8ebef0-fd5c-4797-a714-5ee1c675bafc","La Voile D'or","Port-Vendres","66660","France",""
"05a28496-5f05-49e5-ac5e-bd3b8f067c34","Cercle Nautique de Banyuls-sur-Mer","Banyuls-sur-Mer","66650","Languedoc-Roussillon",""
"bb6d3298-29d3-4eb9-b70d-3de18047f18e","Wind Oléron Club École de char à voile","Oléron","17550","France",""
"0c8e34fd-22b3-4b63-a8bc-dc18a0187829","Surfing Courant D'huchet Surf School","Moliets-et-Maa","40660","France",""
"e2332147-2e8a-4d80-89e2-ca41d6af76e7","Gruissan Yacht Club","Gruissan","11430","Languedoc-Roussillon",""
"5c8d8a0a-72a6-4ae3-a656-5ca2347acc21","Cercle Nautique Barberousse","Gruissan","11430","Languedoc-Roussillon",""
"d27e3535-dd15-4b6d-9075-848a02b202f8","Form'marine","Argelès-sur-Mer","66700","Languedoc-Roussillon",""
"6f5c9c39-4226-4569-804e-31bfdeb634c4","Lcsailing","Argelès-sur-Mer","66700","Languedoc-Roussillon",""
"050a0c9e-aca0-49b6-86e7-69894a77a5c6","école de voile - Restabern","Port-la-Nouvelle","29920","Languedoc-Roussillon",""
"73ec9b1a-13db-44cc-bc00-7c1ec21e9b02","Gruissan Sailing Center","Port-la-Nouvelle","11430","Languedoc-Roussillon",""
"25bdddd7-9b98-4537-b766-29502b3c02de","Mortefon Watersports","Port-la-Nouvelle","11210","Languedoc-Roussillon",""
"b80a4347-b37b-46fc-b9a9-63f26fdbc28d","Club Nautique Portois","Port-la-Nouvelle","97420","Languedoc-Roussillon",""
"45b046ba-5dbf-4b51-99e6-45a1461410d2","Centre Nautique du Tréport Sensation Large","Mers-les-Bains","76470","France",""
"b5253595-79de-4348-9fb1-666a25a5de23","YACHT CLUB","Saint-Cyprien","66750","France",""
"0cd55e39-771a-4007-9ad1-c074d8fb0915","Vieux-Boucau Surf Club","Vieux-Boucau","40480","France",""
"823f9746-1811-46b9-a308-5b2723806c1f","École de Voile","Leucate","11370","Languedoc-Roussillon",""
"89c7c79c-7fb2-4c12-8638-64ae0e3adfba","Les Voiles Blanches","Canet-en-Roussillon","66140","France",""
"2e5565cb-81c1-4327-95ef-431e5b1f6c51","Club Nautique Aleria","Aléria","20270","France",""
"d4047194-6e75-400f-b2c3-0e5d095b8ceb","Club Nautique de la Baie de Somme","Le Crotoy","80550","France",""
"3a660390-b51b-42fb-95dc-34cbefb7f95e","Voile et Co","Rue","13013","France",""
"9198b993-4f52-44e2-b5a8-fc7613a3dc00","Sport Nautique Abbevillois","Abbeville","80100","France",""
"3ea8f6af-570f-4907-9666-7d43f55f0a5e","La Voile Verte","Vendres","34350","France",""
"23cabd02-a97f-4bf8-93aa-78b9161c7d10","Les Passagers Du Vent","Plage de La BAULE","44500","Pays de la Loire","44"
"36e621df-7c16-4236-8edb-8cfd4222e3e0","Espace location 34 JetRando34","Vendres","34350","France",""
"14a94ce2-c672-4281-b0e4-3f221ad02bb6","Port du Chichoulet","Vendres","34350","France",""
"741bdd23-e44d-4a66-9922-ece6a9df6d85","École de voile estivale du 1er juillet au 31 août","Vendres","34350","France",""
"924789df-7724-43fe-84ef-a40b7c14d799","Club Ff Voile","Lézignan-Corbières","66140","France",""
"a0018fcb-44f7-40cd-b41b-b3cbd4e716cb","Vent de Marseille - École de Voile avec Piero","Marseille","13001","PACA",""
"5d896460-f37b-4f34-a640-0d2ec51bd4b0","Alan Wind&Surf School Hire Planche À Voile / Surf / Paddle / Skate","Le Barcarès","66420","France",""
"5bc75a08-711b-4bf1-8ab5-ef47bff442db","Wishbone Club Dinard","35800 Dinard","35800","Bretagne","35"
"5127c326-69b2-4a3d-809c-abec05623e94","Centre Municipal de Voile","Marseille","13008","PACA",""
"80e022ca-8142-41e3-98e2-5c3d7f7563d1","Base Nautique de Corbière - CMV","Marseille","13016","PACA",""
"e9ce02e2-23aa-4aea-8e6a-ed778cd2cf9c","YACHT CLUB DE CASSIS","Cassis","13260","PACA",""
"878578a4-77a4-46bb-b962-aea96fc26322","Société Nautique des Mouissèques","Maury","83500","France",""
"73860bd4-243f-4d24-ac0a-20da37d29a8d","Windsurf park","Montpellier","30240","Languedoc-Roussillon",""
"b2b5f445-669f-4f9f-ad3b-a075984a7ed7","Centre Nautique Municipal Palavas","Palavas-les-Flots","34250","France",""
"63559800-c123-4f9a-a56a-d8910f28ced2","Yachting Club des Calanques de Cassis","Cassis","13260","PACA",""
"dd45202b-46be-46ee-b842-c9d6d9179d2f","UCPA croisière Méditerranée","Toulon","83000","PACA",""
"07b553ae-caa6-41ee-9413-829977db9470","Yacht Club de Bayonne","Bayonne","64100","France",""
"ba12b26e-d721-46dd-8269-a433447d0c31","School Of Kitesurf - Yellow Kite School Pour Learn Ou Se Perfectionner En Kitesurf","Hyères","83400","PACA",""
"a42caec5-62b5-4189-8681-45ee09f90d72","WELCOME SURF SHOP HYERES","Hyères","83400","PACA",""
"890a3a4d-3251-4dd3-a7bb-2d0028658d03","Neptune Club","La Ciotat","13600","PACA",""
"6eb49f7f-4b90-4048-b9dd-eab860d79337","Club Nautique Voile d'Aix les Bains","Sainte-Adresse","73100","France",""
"db4c7008-67ce-4bf3-9189-4dfa163b6415","Cercle de Voile de Sète","Sète","34200","Languedoc-Roussillon",""
"45f67572-8d23-4af1-b050-220b16aca69c","Iléo Nautisme Porquerolles","Hyères","83400","PACA",""
"438bf39d-115f-49d3-9221-5bb93ae83aa2","Porquerolles Yachting","Porquerolles","83400","France",""
"b4bd13d2-d6be-48c0-a9ee-7e7b0761a4ad","Base Nautique de Cogolin","Saint-Tropez","83310","PACA",""
"db29ecbd-d9b5-4074-90ae-065dee79c326","Point Location FFVoile Cavalaire","Rayol-Canadel-sur-Mer","83240","France",""
"91274bd9-5b39-4172-9aa6-bf03d9ac8882","Regates Royale Cannes","Cannes","06400","PACA",""
"16165eff-84f7-4daa-838a-e0ceb14784b2","La Grand Voile Brasserie Restaurant","Rayol-Canadel-sur-Mer","83240","France",""
"99f35023-2041-4225-82c0-dd552266e9b2","Aqua'Gliss Base St. Aygulf / Fréjus","Saint-Aygulf","83370","France",""
"fc7279e1-292d-4cc0-a0b9-8349c14c9da2","Societe Nautique De Bayonne","Bayonne","64100","France",""
"da99b1c7-3f7c-4415-af22-b6ab4d8f51f7","Spot de Kite de Saint-Aygulf","Saint-Aygulf","83370","France",""
"b83ef908-bfc6-4595-8748-af5e3a1b2df6","☀️Green Ride School☀️, Cours De Wing Foil, Parawing, Planche À Voile,","Fréjus","83600","France",""
"1faeecf6-3254-4f73-9a61-4962189a0709","Club la Pelle","13008 Marseille","13008","PACA","13"
"e6427ac9-927c-4565-b9c4-54cc02a2d01d","cannesyachtingclub","Cannes","06400","PACA",""
"c663d514-05c7-419b-be4e-043646cc492c","Kite Surf Evasion","Saint-Aygulf","83600","France",""
"769cc86a-a3d5-452a-92f9-56d6e28bcea6","Base nautique de la plage du Martinez","Cannes","06400","PACA",""
"eb121909-c9e4-4553-9711-8f8fadfb0796","Water Sports Valericain","Saint-Valery-sur-Somme","80230","France",""
"6e16669b-73f8-46df-82a9-50fddc547e42","Belharra Watermen Club | Centre de formation | Club Sauvetage côtier","Saint-Jean-de-Luz","64500","Nouvelle-Aquitaine",""
"b3133e36-9781-4344-ab76-7e91464ef338","Point Location FFV Voile Kayak Paddle E-foil","Antibes","06600","PACA",""
"f5295990-cfc0-4f31-a0bb-b1a2c8e4d952","Convoyage Yachting Cannes","Cannes","06400","PACA",""
"b4a0ff43-ba15-450f-9733-c3bb121f2c94","Cannes Stand Up Paddle - Kayak Evasion","Cannes","06400","PACA",""
"058c62dc-b699-43ff-a999-bfdb16e2b1de","Yacht Club Antibes","Antibes","06600","PACA",""
"9acc8dac-4030-4139-9998-d58601e0014c","Cercle Nautique PLN","Port-la-Nouvelle","11210","Languedoc-Roussillon",""
"21531d0d-a9f4-4d19-8b19-b595f85531ca","Base Nautique Théoule","Théoule-sur-Mer","06590","PACA",""
"2138f651-f94b-4d90-bf5c-bd57dfc92c02","Sports nautiques - Golfe-Juan","Vallauris","06220","France",""
"f2de8ada-0075-4f50-899a-549c2c9b10d1","Sweet Escape","Vallauris","06220","France",""
"7921887b-9b20-4115-9b2e-b09f284c3130","Cercle Nautique de Cap D’Ail (CNCA)","Cap-d'Ail","06320","France",""
"0c3480b6-ec4f-4375-be11-ffdf5567d338","Nautical Club of Golfe Juan","Juan-les-Pins","06220","PACA",""
"8c48bda9-2125-41b0-bea0-b9162a12ca36","Centre International de Séjour Iles de Lérins - Cannes Jeunesse","Îles-de-Lérins","06400","France",""
"2bad89c5-8ce0-4ddd-ba50-7170d0d9e794","Club Nautique de menton","Menton","06500","PACA",""
"20795f79-48de-4bdc-b71f-7b5fe65826aa","Les Îles de Lérins","Îles-de-Lérins","06400","France",""
"b27ca11a-d786-4e20-b50e-57a8e5361886","Nautical Center De Plouhinec","Plouhinec","29780","Bretagne",""
"1af44737-a258-4ee8-86dd-72f9efd47b02","L’échappée belle Bunifaziu - Ecole de voile","Bonifacio","20169","Corse",""
"d8f628a5-0fc3-4ee5-8b3b-e70ed754d62b","SPCOC Canoë Kayak du Loup - Côte d'Azur","Vence","06480","France",""
"d47e029a-8210-4cb9-9179-e72e8b791e4f","Santa Giulia","Vence","06480","France",""
"bbc517fc-c2d4-467c-b71d-79d0c5ee168f","Complexe Sportif René Doriant","Montreuil","93100","France",""
"4ec948af-e78c-45d9-8371-72fb24352070","TackSail – École de Wing Foil & Foil Tracté","Vence","06700","France",""
"346e9b71-03b0-4843-b68b-63b7a67c9c6e","Voile A La Carte","Grasse","06130","PACA",""
"25c7acd2-fd35-498e-8a73-8e34bb8d9786","SoFreshYachting","Mougins","06250","PACA",""
"9f70c530-5ad7-4f2e-824e-1124c8cd383a","L'envol en voile","Mougins","06410","PACA",""
"98720db3-d776-4da4-afbe-d89c4df0a67a","Port-Cros","Île-de-Port-Cros","","France",""
"4fa25e46-628c-4acf-ad27-e2c78e84cd62","Vif2a Ecole De Croisière Voile Habitable","Vence","20090","France",""
"bb162d30-047b-485f-8f1a-f9b0184c9872","Boat Loisirs Plus","Le Cannet","06210","France",""
"f5669df2-d6f5-4279-86c9-3d12cd11e001","Association ASPTT Voile Croisière","Ploemeur","56107","France",""
"c27ad233-f780-4dc8-baed-fc3c6f915f5d","Club Nautique Tramulimacchia Corsica Wingfoiling School","Aléria","20137","France",""
"d8978740-32dc-4af8-ba0f-da704fa1d741","Allée du Club de Voile","Lacanau","33680","France",""
"6a580fef-ee84-4c7f-b27e-bb6483424654","Les Voiles D'Azur - Groupe Odel","Londe-les-Maures","83250","France",""
"3f415d56-4968-4e0c-9d5c-395b7976e814","Arcachon Wind School","Gujan-Mestras","33470","France",""
"c248e8db-21d3-48bb-ac07-b745968f20d1","Bessan Aventure","Bessan","34550","France",""
"6120d163-96b8-48d0-9d8b-cd12e8211139","Latitude 43","Montpellier","30240","Languedoc-Roussillon",""
"996e28c0-fac6-4b81-933d-982b5f091cf5","Cercle Nautique du Ferret","Lège-Cap-Ferret","33970","France",""
"24035aa8-5179-44b6-b77e-de86985df3af","Cercle Voile Cazaux Lac","Gujan-Mestras","33260","France",""
"7c48984d-52a5-4672-9dc0-3b7335592d3e","Playa Watersports","Vias","34450","France",""
"2463fee6-290c-4ac0-973c-72f76462cd74","Club Nautique de Claouey","Lège-Cap-Ferret","33950","France",""
"cc2f3030-2b4f-4064-b2b1-102f5642999f","Centre Nautique Arinella","Bastia","20600","Corse",""
"b9712163-2638-47dd-9203-2074a3361753","Centre Nautique Valinco Propriano","Propriano","20110","Corse",""
"5f73691e-d052-4f30-9cd3-624237b37e14","ISULA VOILE FORMATION","Ajaccio","20090","Corse",""
"a0ce43c3-2848-482a-9af9-73f59929c9f6","Output Voilier","Ajaccio","20090","Corse",""
"b976668d-a000-4015-b560-a23b5d9f1106","Ecole de Voile Isula Vela","Ajaccio","20090","Corse",""
"22bf6817-cef9-4993-956a-bcfb21af1696","Bonifacio Windsurf","Bonifacio","20169","Corse",""
"fdefe55a-96a6-461c-ab29-5304aa5d1080","Loca Valincu location bateaux","Propriano","20110","Corse",""
"630f4b16-e91c-43f7-b362-d264eb076b1f","Base Nautique Ile Grande","Lannion","22560","France",""
"ef99b099-7e66-46fa-9201-bf8d03e4b467","Club Nautique","Macinaggio","20247","France",""
"8ab84c35-1840-44b9-b803-7e35c591b024","LOCANAUTIC","Propriano","20110","Corse",""
"7e4472c1-571c-4f85-9e6d-bcf7450168a0","Corse voile location","Propriano","20110","Corse",""
"66acd6bc-b46c-4a3e-9e83-3649767a6681","Eole Figari","Solenzara","20114","Corse",""
"9620b9a7-ac7e-48dc-9c1b-9a1b428cdafc","Résidence Les voiles blanches","Solenzara","20145","Corse",""
"d0103996-ef5e-4896-b084-43a625454ac3","Voilier Lina-Lesia II","Solenzara","20145","Corse",""
"f930d1e4-1bb8-411b-b8cb-dcfb6be47c34","Plage de Canella","Solenzara","20145","Corse",""
"a3851f7d-8fe6-4d5e-b237-7d0238be0358","Nautilclub - Sailing school and adventure","Dax","40160","France",""
"15a2f692-15be-450b-beff-630f34aaf97c","Cape D'aventure","Centuri","20217","France",""
"45b5fb3d-c986-4873-bb2f-c72adfcf2587","Lolly Loops","Centuri","20137","France",""
"37a5687a-9d31-4b41-aa5a-234393888460","Bateau Ecole Du Val De Seine","Les Andelys","78480","France",""
"cbfd6d7b-fda0-49b5-b9d9-a1fc56dd4e05","CHANTIERS NAVALS DE CALVI","Lumio","20260","France",""
"ccd3830a-35ea-426c-b308-5be6d04c963c","Roya Nautique Club","Saint-Florent","20217","Corse",""
"7bfc9fd5-1f47-494c-9ddc-599bb005b9c7","Centre nautique Porto Pollo","Sartène","20140","France",""
"386c171c-7dc6-425d-8ff4-2a8fc8decb5d","Ef Voile","Levie","20260","France",""
"d9a5b629-26c3-49da-969c-795465645cc8","corsicawing","Levie","20260","France",""
"fc6c2802-e30d-418f-8142-a9946e5d63c1","Club Aveol","Corsept","44250","France",""
"c8ca7ff4-ac04-4700-a427-9712a932372c","Cercle De La Voile De Dieppe","Dieppe","76200","Normandie",""
"8a41ed6c-5c08-442c-9486-11036a634f80","WingBox, eFoil et wingfoil","Balagne","20220","France",""
"fe6126e9-2372-4fe8-9400-b76003b816b7","Club Nautique du Pays d'Aurillac CNPA","Saint-Lô","15150","France",""
"88496ca9-ccfa-41e9-a352-c74463d8de33","Center Nautique Porticcio","Vizzavona","20166","France",""
"b4c495fd-9b35-4e22-8be8-1b247e9742d0","Isula Parasailing","Balagne","20220","France",""
"3eda8ac6-d3d4-4093-9079-71f174950212","Centre Nautique De Bauduen","Corti","83630","France",""
"d2a850e7-d256-4e8d-9a47-a177aaba21d4","Club de voile Sport Nautique Andernos","Andernos-les-Bains","33510","France",""
"e3209206-cae3-44a3-8ff6-ae50f2ec6b74","Les Glénans Base De Bonifacio","Îles-Lavezzi","20169","France",""
"f1d75202-a6e6-4710-8e77-b47dde7eb1fd","SLB GALERIA - LOCATION BATEAU SCANDOLA - RESERVE DE SCANDOLA - GIROLATA","Scandola","20245","France",""
"e93dd000-17c9-46a4-9621-88996bf1d788","Plage d'Arone","Plage de Arone","20115","France",""
"a4dc0dd6-36ff-46b2-b440-65ca24c9959e","#CLBS Galéria - location bateau Scandola Galéria Girolata Porto Piana Calvi","Galéria","20245","France",""
"ca348e2f-8c31-4f15-b53a-682c8fbe0e8d","Réserve Naturelle de Scandola","Scandola","20245","France",""
"3f2d4d40-1153-4caa-a0b2-d46ab61cdf7e","Club Nautique de Chanteloube","Réserve Naturelle","05230","France",""
"e0a30fd0-eb7d-437a-a550-f3bc474125d9","Almanarre","Réserve Naturelle","83400","France",""
"b0b11cef-d4f4-4282-8ded-e11531dd8d1c","Waterplay Campomoro centre nautique","Punta di Campomoro","20110","France",""
"c1b63f4b-63b7-415e-ae7c-b7403b5352fc","BEACH OF CAPO DI FENO","Capo di Feno","20000","France",""
"0d94bd7f-0104-4676-9b56-36c88df44647","L'air Du Large","Montpellier","34110","Languedoc-Roussillon",""
"969e1a3a-8d41-480d-a13b-9bfb5d78aa91","Le Goeland Promenades en mer Porto","Golfe de Porto","20150","France",""
"277702c6-160d-4693-b108-ab1ae533381a","La Petite Voile","Le Touquet-Paris-Plage","62520","Côte d'Opale",""
"4870d9fb-ca55-4736-b5b3-f0393d7f57fc","Les Drakkars","Hardelot-Plage","62152","Côte d'Opale",""
"9dfcc6cf-8cf3-4b9f-9523-00ec262033c6","Base nautique municipale de Port-Saint-Louis-du-Rhône","Arles","13230","France",""
"6a56f516-2321-4021-94a0-2914831819f0","Centre Nautique de la Manche Bertrand Lambert","Le Touquet-Paris-Plage","62520","Côte d'Opale",""
"a2470cfe-bd51-4b9e-84d2-0ee9546de202","Base de Char à Voile","Calais","62730","Côte d'Opale",""
"84059baf-f242-478f-a53a-33120ac00e9e","Nautique Seine","Montreuil","92310","France",""
"78f5d207-210d-45f6-8247-b3eac11c573d","Le Spot Nautique Guidel","Ploemeur","56520","France",""
"2cce3c24-80cc-4cb3-b942-ec902bb3a436","sailing and leisure center Tom Souville","Montreuil","62231","France",""
"a0ddb70c-f2e9-4191-958c-e9d67804b641","Calaisis Yacht Club","Montreuil","62231","France",""
"ae3b0043-9568-48fe-bebc-649163192d44","Unca Club Nautique Et École De Voile","Montreuil","74000","France",""
"aba7d649-db6d-49bd-a48b-65f6a7fedcba","CVO Cercle de Voile de l'Orb","Vendres","34350","France",""
"156a5deb-b11c-4471-9094-9ac881fa1d34","School Of Cruise Veil Habitable Le Vent Des Vies","La Rochelle","17000","Nouvelle-Aquitaine",""
"003387df-a9bc-4648-bda2-1dc6e3739f79","Dolphins Club","Dunkerque","59140","Côte d'Opale",""
"62579554-a5cd-4559-bfae-1f7c4f2d5696","Dunkerque Yachting Club - DYC","Dunkerque","59240","Côte d'Opale",""
"d5c28640-15f6-415c-ae72-6c3c985b3c84","School Sailing De La Licorne","Dunkerque","59240","Côte d'Opale",""
"5f82135b-c086-430a-ae7a-c66c73e3b1b3","GGVLS","Gravelines","59820","France",""
"91a23dcb-7805-441d-a224-5720011c1bf0","Club de char à voile. LES ALBATROS","Dunkerque","59240","Côte d'Opale",""
"4f194a74-803e-4d83-ab4d-7cd5e129a016","Yacht Club de Bray-Dunes","Zuydcoote","59123","France",""
"4af2cdf9-1f2d-4c70-a9c4-d71947a69065","Jules Denel Riding Academy - École Windsurf & Wingfoil","Wissant","62179","Côte d'Opale",""
"71caa792-d0c0-47c4-bc11-1d36db7ba966","Modélisme naval et Voile RadioCommandée (VRC) Gravelines","Gravelines","59820","France",""
"20a9bb36-e235-4750-9cce-29fcf52a5eba","Cercle Nautique d'Equihen-Plage - Mise à l'eau bateaux - Descente à bateau","Outreau","62224","France",""
"8c7a4d12-50df-4cff-aabc-c5d333632f10","Centre Régional De Voile Wimereux","Wimereux","62930","Côte d'Opale",""
"40c1e58e-8583-4d21-9949-ea7ad99a54d4","Base Nautique de Wissant","Wissant","62179","Côte d'Opale",""
"4bd78799-aed1-4c55-86c0-f1b250b8d69d","USG Char à Voile Gravelines","Gravelines","59820","France",""
"7afa6bfb-d5b7-417d-b8bf-226f90b922ce","Les Islandais - Club de Char à voile","Gravelines","62730","France",""
"afb773ff-43c7-410e-87f9-da180a057a52","Koksijde Yachting Club","Koksijde","","France",""
"09a23918-ecc1-4cf0-82bc-16588f4fb41c","Alpha Plaisance","Vallauris","06220","France",""
"1a9c35c6-ffba-4b23-b0bb-c802a84ed2e6","Vzw Sycod (SPORTWERKING)","Koksijde","","France",""
"03f38611-cf6c-42af-83f8-3e9cd831fbe8","Royal Sand Yacht Club","Koksijde","","France",""
"1029b08a-ba27-4b0e-8c64-9db24b7ae3e2","GoAndSail","Koksijde","","France",""
"3fe7c15f-9297-471f-8762-e7fb4b597e3b","Club Canoë Kayak Picquigny Vieille Somme","Ailly-sur-Somme","80310","France",""
"dc39c41d-6511-4d53-8cc4-27393d3a745a","Ludair, ULM à Abbeville. Baptême et école de pilotage","Abbeville","80100","France",""
"cb7e85a9-f702-40e4-b65e-b6d39b5b752e","Base nautique Saint Sauveur UFOLEP","Ailly-sur-Somme","80470","France",""
"11051818-8516-451d-8570-f3f2d6ca0f3e","Association Voile de l'Ailette","Picardie","02860","France",""
"39bde606-184f-47be-aea6-3636bba0aa67","Cercle Nautique de Beauvais","Picardie","60000","France",""
"07b2a75d-af11-489d-99f0-ba62fa2cbd64","Centre Nautique Municipal","Salon-de-Provence","13300","France",""
"617c5adb-069b-4dc7-a275-3c03732c0744","Club Nautique Oise","Picardie","60820","France",""
"3ebc146b-ae1d-4d60-946e-4db0381f23f6","ASPTT Marseille Voile","13008 Marseille","13008","PACA","13"
"110c7343-a58c-4963-8fe0-83df82ca380c","Tactique Voile","13006 Marseille","13006","PACA","13"
"8184eb60-d5e0-4283-8a95-861e91d195d3","Girolata, l'école de l'autonomie à la voile @ Marseille","13007 Marseille","13001","PACA","13"
"563f0b21-61d9-451d-8537-d7e537865431","Société Nautique Estaque Mourepiane","Plage de l'Estaque","13016","PACA","13"
"a0d89e7a-a301-47bc-ab96-acebf9f47889","Yacht Club De Toulon","Toulon","83000","PACA","83"
